weight,Month_No,new_facility
1,9,15
1,10,15
1,11,15
1.0588200694,12,15
1.1833798094,13,15
1.3702194193,14,15
1.9182706502,15,15
2.1313999931,16,15
4.9729509226,17,15
1,1,16
1,2,16
1,3,16
1,4,16
1,5,16
1,6,16
1,7,16
1,8,16
1,9,16
1,10,16
1,11,16
1,12,16
1,13,16
1,14,16
1.0049750996,15,16
1.0554761071,16,16
1.1570721945,17,16
1,1,17
1,2,17
1,3,17
1,4,17
1,5,17
1,6,17
1,7,17
1,8,17
1,9,17
1,10,17
1,11,17
1,12,17
1,13,17
1,14,17
1,15,17
1.0090089278,16,17
2.4258849355,17,17
1,1,18
1,2,18
1,3,18
1,4,18
1,5,18
1,6,18
1,7,18
1,8,18
1,9,18
1,10,18
1,11,18
1,12,18
1.0109888902,13,18
1.0109888902,14,18
1.0109888902,15,18
1.0765153412,16,18
2.0070467288,17,18
1,1,19
1000,2,19
1000,3,19
1000,4,19
1000,5,19
1000,6,19
1000,7,19
1000,8,19
1000,9,19
1000,10,19
1000,11,19
1000,12,19
1000,13,19
1000,14,19
1000,15,19
1000,16,19
1000,17,19
1,1,20
1,2,20
1,3,20
1,4,20
1,5,20
1,6,20
1,7,20
1,8,20
1,9,20
1,10,20
1.0333322223,11,20
1.0333322223,12,20
1.0333322223,13,20
1.0333322223,14,20
1.0544202046,15,20
1.094974048,16,20
1.3750771741,17,20
1,1,21
1,2,21
1,3,21
1,4,21
1,5,21
1,6,21
1,7,21
1,8,21
1.0185181756,9,21
1.0185181756,10,21
1.0322817487,11,21
1.0322817487,12,21
1.057155708,13,21
1.057155708,14,21
1.0682835457,15,21
1.1257175274,16,21
1.6799083995,17,21
1,1,22
1,2,22
1,3,22
1,4,22
1,5,22
1,6,22
1,7,22
1,8,22
1,9,22
1,10,22
1,11,22
1.0208328993,12,22
1.0208328993,13,22
1.0208328993,14,22
1.0208328993,15,22
1.03939316,16,22
1.4600898987,17,22
1,1,23
1,2,23
1,3,23
1,4,23
1,5,23
1,6,23
1,7,23
1,8,23
1,9,23
1,10,23
1,11,23
1,12,23
1,13,23
1,14,23
1,15,23
1,16,23
1.2297266253,17,23
1,1,24
1,2,24
1,3,24
1,4,24
1,5,24
1,6,24
1,7,24
1,8,24
1,9,24
1,10,24
1,11,24
1,12,24
1,13,24
1,14,24
1,15,24
1,16,24
2.998001998,17,24
1,1,25
1,2,25
1,3,25
1,4,25
1,5,25
1,6,25
1,7,25
1,8,25
1,9,25
1,10,25
1.0256403682,11,25
1.0256403682,12,25
1.0256403682,13,25
1.0256403682,14,25
1.0256403682,15,25
1.0256403682,16,25
1.3128139278,17,25
1,1,26
1,2,26
1,3,26
1,4,26
1,5,26
1,6,26
1,7,26
1,8,26
1,9,26
1,10,26
1,11,26
1,12,26
1.024389649,13,26
1.024389649,14,26
1.0926807747,15,26
1.2416793122,16,26
2.94073,17,26
1,1,27
1,2,27
1,3,27
1,4,27
1,5,27
1,6,27
1,7,27
1,8,27
1,9,27
1,10,27
1,11,27
1,12,27
1,13,27
1,14,27
1,15,27
1.0102039775,16,27
1.6676278768,17,27
1,1,28
1,2,28
1,3,28
1,4,28
1,5,28
1,6,28
1,7,28
1,8,28
1,9,28
1,10,28
1,11,28
1,12,28
1,13,28
1,14,28
1,15,28
1.0218578041,16,28
1.9835968967,17,28
1,1,29
1.0499975001,2,29
1.1117602424,3,29
1.1580826208,4,29
1.1942721372,5,29
1.2108590199,6,29
1.2108590199,7,29
1.2234720033,8,29
1.24677601,9,29
1.2573418188,10,29
1.2772994671,11,29
1.2867608745,12,29
1.3042677061,13,29
1.3123686974,14,29
1.3581487347,15,29
1.459619034,16,29
2.3781644731,17,29
1,1,30
1,2,30
1,3,30
1,4,30
1,5,30
1,6,30
1,7,30
1,8,30
1,9,30
1,10,30
1,11,30
1,12,30
1,13,30
1.0181814876,14,30
1.0181814876,15,30
1.0181814876,16,30
1.6545290087,17,30
1,1,31
1,2,31
1,3,31
1,4,31
1,5,31
1,6,31
1.0312490235,7,31
1.0312490235,8,31
1.0312490235,9,31
1.0312490235,10,31
1.0312490235,11,31
1.0312490235,12,31
1.0639865681,13,31
1.1123488611,14,31
1.2379346102,15,31
1.6421499071,16,31
5.2341283302,17,31
1,1,32
1,2,32
1,3,32
1,4,32
1,5,32
1,6,32
1,7,32
1,8,32
1,9,32
1,10,32
1,11,32
1,12,32
1,13,32
1,14,32
1.0606042241,15,32
1.1931756093,16,32
3.1204648789,17,32
1,1,33
1,2,33
1,3,33
1,4,33
1,5,33
1,6,33
1,7,33
1,8,33
1,9,33
1,10,33
1,11,33
1,12,33
1,13,33
1.0015267152,14,33
1.0015267152,15,33
1.0056425728,16,33
1.3414272551,17,33
1,1,34
1,2,34
1,3,34
1,4,34
1,5,34
1,6,34
1,7,34
1,8,34
1,9,34
1,10,34
1.105257618,11,34
1.105257618,12,34
1.1447296947,13,34
1.1805013798,14,34
1.2173908951,15,34
1.4018384717,16,34
3.4043218253,17,34
1,1,35
1,2,35
1,3,35
1,4,35
1,5,35
1,6,35
1,7,35
1.0114941208,8,35
1.0209472485,9,35
1.0381058816,10,35
1.0620619869,11,35
1.0774540781,12,35
1.0922136219,13,35
1.1261330889,14,35
1.1649650412,15,35
1.2296849617,16,35
1.6985542718,17,35
1,1,36
1,2,36
1,3,36
1,4,36
1,5,36
1,6,36
1,7,36
1,8,36
1,9,36
1,10,36
1.0169488653,11,36
1.0325939917,12,36
1.0471373642,13,36
1.0471373642,14,36
1.0859197508,15,36
1.1663572578,16,36
2.7862528965,17,36
1,1,37
1.2499375156,2,37
1.4284745126,3,37
1.5583240274,4,37
1.6499847548,5,37
1.6499847548,6,37
1.6499847548,7,37
1.6499847548,8,37
1.6499847548,9,37
1.6499847548,10,37
1.6817146207,11,37
1.6817146207,12,37
1.6817146207,13,37
1.7071947592,14,37
1.812251282,15,37
2.5229241245,16,37
42.876259004,17,37
1,1,38
1,2,38
1,3,38
1,4,38
1,5,38
1,6,38
1,7,38
1,8,38
1,9,38
1,10,38
1.0188675685,11,38
1.0188675685,12,38
1.0507066826,13,38
1.0507066826,14,38
1.0933023238,15,38
1.1819472603,16,38
1.4252857648,17,38
1,1,39
1,2,39
1,3,39
1,4,39
1,5,39
1,6,39
1,7,39
1,8,39
1,9,39
1,10,39
1.0204077468,11,39
1.0204077468,12,39
1.0343857436,13,39
1.0479959033,14,39
1.0755743799,15,39
1.2063857125,16,39
2.9245193596,17,39
1,1,40
1,2,40
1,3,40
1,4,40
1,5,40
1,6,40
1,7,40
1,8,40
1,9,40
1,10,40
1,11,40
1,12,40
1,13,40
1,14,40
1,15,40
1.0540533236,16,40
2.1935396333,17,40
1,1,41
1,2,41
1.0454524794,3,41
1.0781218485,4,41
1.1020795794,5,41
1.1020795794,6,41
1.1020795794,7,41
1.1020795794,8,41
1.1020795794,9,41
1.1020795794,10,41
1.1020795794,11,41
1.1102430714,12,41
1.1333729747,13,41
1.1404565116,14,41
1.1469363413,15,41
1.2623079533,16,41
3.0137383456,17,41
1,1,42
1,2,42
1,3,42
1,4,42
1,5,42
1,6,42
1,7,42
1,8,42
1,9,42
1,10,42
1,11,42
1,12,42
1.0101009081,13,42
1.0101009081,14,42
1.0189613646,15,42
1.0442246608,16,42
1.3395579453,17,42
1,1,43
1,2,43
1,3,43
1,4,43
1,5,43
1,6,43
1,7,43
1,8,43
1,9,43
1,10,43
1,11,43
1,12,43
1,13,43
1,14,43
1,15,43
1,16,43
1.1081073777,17,43
1,1,44
1,2,44
1,3,44
1,4,44
1,5,44
1,6,44
1,7,44
1,8,44
1,9,44
1,10,44
1.0042193915,11,44
1.0042193915,12,44
1.0078316785,13,44
1.0112250397,14,44
1.0443798503,15,44
1.1450008305,16,44
2.0806247342,17,44
1,1,45
1,2,45
1,3,45
1,4,45
1,5,45
1,6,45
1,7,45
1,8,45
1,9,45
1,10,45
1,11,45
1,12,45
1,13,45
1,14,45
1.0218976504,15,45
1.1328004116,16,45
2.335293118,17,45
1,1,46
1,2,46
1,3,46
1,4,46
1,5,46
1,6,46
1,7,46
1,8,46
1,9,46
1,10,46
1.0054944753,11,46
1.0105727046,12,46
1.0306835041,13,46
1.0611469059,14,46
1.1377241229,15,46
1.1654733564,16,46
1.4454458389,17,46
1,1,47
1,2,47
1,3,47
1,4,47
1,5,47
1,6,47
1,7,47
1,8,47
1,9,47
1,10,47
1,11,47
1,12,47
1,13,47
1.0167596829,14,47
1.0602571907,15,47
1.153466102,16,47
2.0078775255,17,47
1,1,48
1,2,48
1,3,48
1,4,48
1,5,48
1,6,48
1,7,48
1,8,48
1,9,48
1,10,48
1,11,48
1,12,48
1,13,48
1,14,48
1.0158727639,15,48
1.0476182918,16,48
1.4622918932,17,48
1,1,49
1,2,49
1,3,49
1,4,49
1,5,49
1,6,49
1,7,49
1,8,49
1,9,49
1,10,49
1,11,49
1,12,49
1,13,49
1.0156247559,14,49
1.0438361628,15,49
1.2095218127,16,49
1.8417574822,17,49
1,1,50
1,2,50
1,3,50
1,4,50
1,5,50
1.0384600592,6,50
1.075546594,7,50
1.4028726301,8,50
1.721692827,9,50
1.9676372335,10,50
1.9676372335,11,50
2.2390261143,12,50
2.3934363839,13,50
3.063571766,14,50
3.7295366732,15,50
4.0403184467,16,50
5.0503559735,17,50
1,1,51
1,2,51
1,3,51
1,4,51
1,5,51
1,6,51
1,7,51
1,8,51
1,9,51
1,10,51
1,11,51
1.0399984001,12,51
1.0815966721,13,51
1.0815966721,14,51
1.1216543245,15,51
1.1567049268,16,51
1.5731020446,17,51
1,1,52
1,2,52
1,3,52
1,4,52
1,5,52
1,6,52
1,7,52
1,8,52
1,9,52
1,10,52
1,11,52
1,12,52
1,13,52
1,14,52
1.0120480476,15,52
1.0473516388,16,52
1.3205698457,17,52
1,1,53
1,2,53
1,3,53
1,4,53
1,5,53
1,6,53
1,7,53
1,8,53
1,9,53
1,10,53
1,11,53
1,12,53
1,13,53
1,14,53
1.025861846,15,53
1.1504981017,16,53
3.1925811802,17,53
1,1,54
1,2,54
1.017856824,3,54
1.0299740229,4,54
1.0471401135,5,54
1.0471401135,6,54
1.0471401135,7,54
1.05201051,8,54
1.0564307037,9,54
1.0564307037,10,54
1.0669250137,11,54
1.070301348,12,54
1.0734867592,13,54
1.0855483743,14,54
1.1092761427,15,54
1.1455466535,16,54
1.4244937965,17,54
1,1,55
1,2,55
1,3,55
1,4,55
1,5,55
1,6,55
1,7,55
1,8,55
1,9,55
1,10,55
1,11,55
1,12,55
1,13,55
1,14,55
1.0454524794,15,55
1.0454524794,16,55
1.3529204164,17,55
1,1,56
1,2,56
1,3,56
1,4,56
1,5,56
1,6,56
1,7,56
1,8,56
1,9,56
1,10,56
1.0028248508,11,56
1.0104995112,12,56
1.0129701641,13,56
1.0198299917,14,56
1.026230585,15,56
1.0465922625,16,56
1.325682868,17,56
1,1,57
1,2,57
1,3,57
1,4,57
1,5,57
1,6,57
1,7,57
1,8,57
1,9,57
1,10,57
1,11,57
1.0172410821,12,57
1.0172410821,13,57
1.0172410821,14,57
1.0172410821,15,57
1.0553871458,16,57
1.3851904757,17,57
1,1,58
1,2,58
1.7498125469,3,58
3.4991877499,4,58
6.2979781918,5,58
6.2979781918,6,58
6.2979781918,7,58
6.2979781918,8,58
8.0154524737,9,58
11.577480014,10,58
14.471488267,11,58
16.280198212,12,58
18.314968642,13,58
25.182223476,14,58
34.62437701,15,58
45.010651486,16,58
269.95143852,17,58
1,1,59
1,2,59
1,3,59
1,4,59
1,5,59
1,6,59
1,7,59
1,8,59
1,9,59
1,10,59
1,11,59
1,12,59
1.0199996,13,59
1.0557884318,14,59
1.09283299,15,59
1.2399422943,16,59
2.3879944907,17,59
1,1,60
1,2,60
1,3,60
1,4,60
1,5,60
1,6,60
1,7,60
1,8,60
1,9,60
1,10,60
1,11,60
1,12,60
1,13,60
1.0052083062,14,60
1.0102343226,15,60
1.0199480675,16,60
1.260608619,17,60
1,1,61
1,2,61
1,3,61
1,4,61
1,5,61
1.0117645675,6,61
1.0224146087,7,61
1.0224146087,8,61
1.0224146087,9,61
1.0224146087,10,61
1.0224146087,11,61
1.0295146609,12,61
1.0295146609,13,61
1.0418441039,14,61
1.0593050807,15,61
1.1319427284,16,61
1.9477499577,17,61
1,1,62
1,2,62
1,3,62
1,4,62
1,5,62
1,6,62
1,7,62
1,8,62
1,9,62
1,10,62
1,11,62
1.0120480476,12,62
1.0361441428,13,62
1.0361441428,14,62
1.0575077194,15,62
1.130081067,16,62
1.8320904873,17,62
1,1,63
1,2,63
1,3,63
1,4,63
1,5,63
1,6,63
1,7,63
1,8,63
1,9,63
1,10,63
1,11,63
1.0069443962,12,63
1.020106982,13,63
1.0264038998,14,63
1.0264038998,15,63
1.072534153,16,63
1.674194762,17,63
1,1,64
1,2,64
1,3,64
1,4,64
1,5,64
1,6,64
1,7,64
1,8,64
1,9,64
1,10,64
1.0434763706,11,64
1.0434763706,12,64
1.0434763706,13,64
1.0836085336,14,64
1.1269511412,15,64
1.1702937489,16,64
1.4628549961,17,64
1,1,65
1,2,65
1,3,65
1,4,65
1,5,65
1,6,65
1,7,65
1,8,65
1,9,65
1,10,65
1,11,65
1,12,65
1.0109888902,13,65
1.0109888902,14,65
1.0206172642,15,65
1.0396940441,16,65
1.2073848287,17,65
1,1,66
1,2,66
1,3,66
1,4,66
1,5,66
1,6,66
1,7,66
1,8,66
1,9,66
1,10,66
1,11,66
1,12,66
1,13,66
1,14,66
1,15,66
1.0161287721,16,66
1.5365722787,17,66
1,1,67
1,2,67
1,3,67
1,4,67
1,5,67
1,6,67
1,7,67
1,8,67
1,9,67
1,10,67
1,11,67
1,12,67
1,13,67
1.0081300152,14,67
1.0312167859,15,67
1.0602649415,16,67
1.6942312574,17,67
1,1,68
1,2,68
1,3,68
1,4,68
1,5,68
1,6,68
1,7,68
1,8,68
1,9,68
1,10,68
1,11,68
1,12,68
1.0277770062,13,68
1.0528441267,14,68
1.0528441267,15,68
1.1724827856,16,68
2.164545448,17,68
1,1,69
1,2,69
1,3,69
1,4,69
1,5,69
1,6,69
1,7,69
1,8,69
1,9,69
1,10,69
1,11,69
1.0172410821,12,69
1.0172410821,13,69
1.030625657,14,69
1.082808574,15,69
1.1244545237,16,69
1.7397104847,17,69
1,1,70
1,2,70
1,3,70
1,4,70
1,5,70
1,6,70
1,7,70
1,8,70
1,9,70
1,10,70
1,11,70
1,12,70
1.0151512856,13,70
1.0731591018,14,70
1.1191509777,15,70
1.1651428536,16,70
1.4846123543,17,70
1,1,71
1,2,71
1,3,71
1,4,71
1,5,71
1,6,71
1,7,71
1,8,71
1,9,71
1,10,71
1,11,71
1,12,71
1,13,71
1,14,71
1,15,71
1.0357130102,16,71
1.318167356,17,71
1,1,72
1,2,72
1,3,72
1,4,72
1,5,72
1,6,72
1,7,72
1,8,72
1,9,72
1,10,72
1,11,72
1,12,72
1,13,72
1,14,72
1.045976483,15,72
1.1311131138,16,72
1.9420845733,17,72
1,1,73
1,2,73
1,3,73
1,4,73
1,5,73
1,6,73
1,7,73
1,8,73
1,9,73
1,10,73
1,11,73
1,12,73
1,13,73
1,14,73
1,15,73
1.0701742075,16,73
1.6189674217,17,73
1,1,74
1,2,74
1,3,74
1,4,74
1,5,74
1,6,74
1,7,74
1,8,74
1,9,74
1,10,74
1,11,74
1,12,74
1,13,74
1,14,74
1.0357130102,15,74
1.2842741903,16,74
3.1521395702,17,74
1,1,75
1,2,75
1,3,75
1,4,75
1,5,75
1,6,75
1,7,75
1,8,75
1,9,75
1,10,75
1,11,75
1,12,75
1,13,75
1,14,75
1,15,75
1.0833263895,16,75
1.4443950672,17,75
1,1,76
1,2,76
1,3,76
1,4,76
1,5,76
1,6,76
1,7,76
1,8,76
1,9,76
1,10,76
1,11,76
1.011904691,12,76
1.011904691,13,76
1.0278820494,14,76
1.0765709429,15,76
1.1096960328,16,76
1.3956282257,17,76
1,1,77
1,2,77
1,3,77
1,4,77
1,5,77
1,6,77
1,7,77
1,8,77
1,9,77
1,10,77
1,11,77
1,12,77
1,13,77
1,14,77
1,15,77
1.0169488653,16,77
1.2452388495,17,77
1,1,78
1,2,78
1,3,78
1,4,78
1,5,78
1,6,78
1,7,78
1,8,78
1,9,78
1,10,78
1,11,78
1,12,78
1,13,78
1,14,78
1,15,78
1,16,78
1.3636033088,17,78
1,1,79
1,2,79
1,3,79
1,4,79
1,5,79
1,6,79
1,7,79
1,8,79
1,9,79
1,10,79
1,11,79
1,12,79
1,13,79
1,14,79
1,15,79
1.2058762978,16,79
3.9462551219,17,79
1,1,80
1,2,80
1,3,80
1,4,80
1,5,80
1,6,80
1,7,80
1,8,80
1,9,80
1,10,80
1,11,80
1,12,80
1,13,80
1,14,80
1,15,80
1,16,80
1.1851783267,17,80
1,1,81
1,2,81
1,3,81
1,4,81
1,5,81
1,6,81
1,7,81
1,8,81
1,9,81
1,10,81
1,11,81
1.0068026748,12,81
1.0133830414,13,81
1.0133830414,14,81
1.0133830414,15,81
1.0241636548,16,81
1.2177543847,17,81
1,1,82
1,2,82
1,3,82
1,4,82
1,5,82
1,6,82
1,7,82
1,8,82
1,9,82
1,10,82
1,11,82
1,12,82
1,13,82
1,14,82
1,15,82
1.0379742029,16,82
1.1987848426,17,82
1,1,83
1,2,83
1,3,83
1,4,83
1,5,83
1,6,83
1,7,83
1,8,83
1,9,83
1,10,83
1.024999375,11,83
1.0472814857,12,83
1.0472814857,13,83
1.0472814857,14,83
1.0472814857,15,83
1.1101171182,16,83
2.5580330151,17,83
1,1,84
1,2,84
1,3,84
1,4,84
1,5,84
1,6,84
1.0176989584,7,84
1.0176989584,8,84
1.025181984,9,84
1.0313951705,10,84
1.0371251118,11,84
1.0473430429,12,84
1.0571312499,13,84
1.0751248967,14,84
1.1046380134,15,84
1.2556621519,16,84
6.8055778648,17,84
1,1,85
1,2,85
1,3,85
1,4,85
1,5,85
1,6,85
1,7,85
1,8,85
1,9,85
1,10,85
1,11,85
1.0102039775,12,85
1.0102039775,13,85
1.0102039775,14,85
1.0192235753,15,85
1.054068528,16,85
2.0919046503,17,85
1,1,86
1,2,86
1,3,86
1,4,86
1,5,86
1,6,86
1,7,86
1,8,86
1,9,86
1,10,86
1,11,86
1,12,86
1,13,86
1,14,86
1,15,86
1,16,86
1.1607114159,17,86
1,1,87
1,2,87
1,3,87
1,4,87
1,5,87
1,6,87
1,7,87
1,8,87
1,9,87
1,10,87
1,11,87
1,12,87
1,13,87
1,14,87
1,15,87
1,16,87
1.2307633138,17,87
1,1,88
1,2,88
1,3,88
1,4,88
1,5,88
1,6,88
1,7,88
1,8,88
1,9,88
1,10,88
1.0120480476,11,88
1.0120480476,12,88
1.0120480476,13,88
1.0120480476,14,88
1.0205525816,15,88
1.108530494,16,88
2.0806115105,17,88
1,1,89
1,2,89
1,3,89
1,4,89
1,5,89
1,6,89
1,7,89
1.0111109877,8,89
1.0209275039,9,89
1.0297285272,10,89
1.0297285272,11,89
1.0616578464,12,89
1.0692410626,13,89
1.0836901685,14,89
1.1487111451,15,89
1.3151898149,16,89
1.7261829624,17,89
1,1,90
1,2,90
1,3,90
1,4,90
1,5,90
1,6,90
1,7,90
1,8,90
1,9,90
1,10,90
1.0138887924,11,90
1.0138887924,12,90
1.0138887924,13,90
1.0249694837,14,90
1.0355908741,15,90
1.0833871309,16,90
1.6018615544,17,90
1,1,91
1,2,91
1,3,91
1,4,91
1,5,91
1,6,91
1,7,91
1,8,91
1,9,91
1,10,91
1,11,91
1,12,91
1,13,91
1,14,91
1.1110987668,15,91
1.1110987668,16,91
1.2499687539,17,91
1,1,92
1,2,92
1,3,92
1,4,92
1,5,92
1,6,92
1,7,92
1,8,92
1,9,92
1,10,92
1,11,92
1,12,92
1,13,92
1,14,92
1,15,92
1,16,92
1.3999840006,17,92
1,1,93
1,2,93
1,3,93
1,4,93
1,5,93
1,6,93
1,7,93
1,8,93
1,9,93
1,10,93
1,11,93
1,12,93
1,13,93
1,14,93
1.0023148095,15,93
1.0228633578,16,93
1.1469969592,17,93
1,1,94
1.062496094,2,94
1.096769056,3,94
1.1264106618,4,94
1.1484967123,5,94
1.1484967123,6,94
1.1484967123,7,94
1.1761709984,8,94
1.1761709984,9,94
1.1885516154,10,94
1.2128075233,11,94
1.2128075233,12,94
1.2128075233,13,94
1.2342729533,14,94
1.2450056682,15,94
1.3339338505,16,94
2.1090471,17,94
1,1,95
1,2,95
1,3,95
1,4,95
1,5,95
1,6,95
1,7,95
1,8,95
1,9,95
1,10,95
1,11,95
1,12,95
1,13,95
1,14,95
1,15,95
1,16,95
2.9990004998,17,95
1,1,96
1,2,96
1,3,96
1,4,96
1,5,96
1,6,96
1,7,96
1,8,96
1,9,96
1,10,96
1.0116277718,11,96
1.0116277718,12,96
1.0817398935,13,96
1.1847617593,14,96
1.325524139,15,96
1.4861921087,16,96
1.9691985064,17,96
1,1,97
1,2,97
1,3,97
1,4,97
1,5,97
1,6,97
1,7,97
1,8,97
1,9,97
1.0204077468,10,97
1.0204077468,11,97
1.0204077468,12,97
1.0204077468,13,97
1.0338339878,14,97
1.0338339878,15,97
1.1151458598,16,97
1.6187519964,17,97
1,1,98
1,2,98
1,3,98
1,4,98
1,5,98
1,6,98
1,7,98
1,8,98
1,9,98
1,10,98
1,11,98
1,12,98
1,13,98
1,14,98
1,15,98
1.074998125,16,98
1.5176313932,17,98
1,1,99
1,2,99
1,3,99
1,4,99
1,5,99
1,6,99
1,7,99
1,8,99
1,9,99
1,10,99
1,11,99
1,12,99
1,13,99
1,14,99
1.0078739537,15,99
1.0232612249,16,99
1.6612871883,17,99
1,1,100
1,2,100
1,3,100
1,4,100
1,5,100
1,6,100
1.0102039775,7,100
1.0102039775,8,100
1.0102039775,9,100
1.0172682916,10,100
1.0237476662,11,100
1.0237476662,12,100
1.0346967805,13,100
1.055921221,14,100
1.0768304486,15,100
1.1638466111,16,100
1.9174788131,17,100
1,1,101
1,2,101
1,3,101
1,4,101
1,5,101
1,6,101
1,7,101
1,8,101
1,9,101
1,10,101
1,11,101
1,12,101
1,13,101
1.0769201185,14,101
1.2061453637,15,101
1.3066532895,16,101
1.5555277792,17,101
1,1,102
1,2,102
1,3,102
1,4,102
1,5,102
1,6,102
1,7,102
1,8,102
1,9,102
1,10,102
1.0217386579,11,102
1.0217386579,12,102
1.0217386579,13,102
1.0217386579,14,102
1.0217386579,15,102
1.0552377368,16,102
1.2897306692,17,102
1,1,103
1,2,103
1,3,103
1,4,103
1,5,103
1,6,103
1,7,103
1,8,103
1,9,103
1.0108694471,10,103
1.0108694471,11,103
1.0108694471,12,103
1.0108694471,13,103
1.0108694471,14,103
1.0108694471,15,103
1.0289205798,16,103
1.2989191007,17,103
1,1,104
1,2,104
1,3,104
1,4,104
1,5,104
1,6,104
1,7,104
1,8,104
1,9,104
1.0232552731,10,104
1.0232552731,11,104
1.0437199693,12,104
1.0437199693,13,104
1.0437199693,14,104
1.0967895767,15,104
1.712046772,16,104
1000,17,104
1,1,105
1,2,105
1,3,105
1,4,105
1,5,105
1,6,105
1.009345707,7,105
1.009345707,8,105
1.009345707,9,105
1.009345707,10,105
1.009345707,11,105
1.015248279,12,105
1.015248279,13,105
1.015248279,14,105
1.015248279,15,105
1.0402542711,16,105
1.2126382795,17,105
1,1,106
1,2,106
1,3,106
1,4,106
1,5,106
1,6,106
1,7,106
1,8,106
1,9,106
1.0357130102,10,106
1.0357130102,11,106
1.0357130102,12,106
1.0932510237,13,106
1.2450872259,14,106
1.3488416127,15,106
1.6186009433,16,106
2.9815615817,17,106
1,1,107
1,2,107
1,3,107
1,4,107
1,5,107
1,6,107
1,7,107
1,8,107
1,9,107
1,10,107
1,11,107
1,12,107
1.032257024,13,107
1.0645140479,14,107
1.2018662686,15,107
1.3839617003,16,107
2.6864372726,17,107
1,1,108
1,2,108
1,3,108
1,4,108
1,5,108
1,6,108
1,7,108
1,8,108
1,9,108
1,10,108
1,11,108
1,12,108
1,13,108
1.0833298613,14,108
1.1284667248,15,108
1.2896685806,16,108
9.0251015866,17,108
1,1,109
1,2,109
1.0208328993,3,109
1.0360689838,4,109
1.0722105049,5,109
1.0831513168,6,109
1.1010544964,7,109
